10901854,zone,id_obj1,id_obj2,label_obj1,label_obj2,object_pair_labels,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_obj1,vel_x_obj2,vel_y_obj2,vel_obj2,yaw_obj1,yaw_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,rel_dist,rel_vel,min_safe_dist,ttc_min_dist,ttc,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,n_models,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_intersection_distance,decel_lv_time_to_intersection,decel_hv_time_to_intersection,decel_severity,decel_model,date,ts_minus_10,replay_link,label1,label2,interaction_type,hour,day_of_week,interaction_type_2,is_real_near_miss,LiDAR_artifact,description
28:58.5,1007,14210958,14212635,4,5,4_5,32.25,-10.8828125,34.46875,-5.6796875,-0.70996094,0.8300781,1.3234458,-3.4902344,-3.9707031,4.9130707,2.2734375,3.9902344,4.3398438,1.9697266,0.4350586,0.54003906,5.656444,5.54774,1.821167,0.6875541,1.0395726,0.05341356,0.7456963,0.96,0.14108108,0.7456963,0.3798752,0.96,0.6451374,3,,,,,,,,,,,,,FALSE,6/5/2025,28:48.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:28:48Z,4,5,car-escooter,9,Thursday,NA,No,Yes,Escooter disappears after a shortwhile
18:52.1,1002,14272320,14271656,4,3,3_4,29.34375,15.2734375,28.84375,22.6875,-0.22998047,7.4101562,7.276694,-0.010002136,-0.020004272,0.01927964,1.4902344,4.1757812,3.7597656,1.8203125,2.1699219,0.85009766,7.4309034,7.4334164,2.1500244,0.2803806,0.99932396,0.022441827,0.4030377,0.96,0.44374692,0.40303764,0.46604195,0.96,0.7069967,3,,,,,,,,,,,,,FALSE,6/5/2025,18:42.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:18:42Z,3,4,motorcycle-car,10,Thursday,stationary-conflict,No,No,Turning car vs stopped motorcycle (different lanes)
18:55.6,1002,14272396,14271656,4,3,3_4,29.734375,14.671875,28.796875,22.65625,-1.2001953,7.4609375,7.98684,-0.010002136,-0.020004272,0.017113289,1.5986328,4.1953125,4.140625,1.9003906,2.1699219,0.85009766,8.039226,7.575028,2.2652588,0.32865936,1.1263152,0.023992212,0.82845676,0.96,0.12994447,0.8284574,0.3934237,0.96,0.6082032,3,,,,,,,,,,,,,FALSE,6/5/2025,18:45.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:18:45Z,3,4,motorcycle-car,10,Thursday,stationary-conflict,No,No,Turning car vs stopped motorcycle (different lanes)
19:03.2,1002,14272494,14271656,4,3,3_4,29.34375,16.625,28.796875,22.65625,-0.099975586,5.8007812,5.821965,0,0,0.017078282,1.4394531,4.1875,4.3984375,1.9501953,2.1699219,0.85009766,6.0559926,5.801643,2.342163,0.44286436,1.0896041,0.033180818,0.6459223,0.96,0.20542322,0.64592254,0.4253301,0.96,0.5035946,3,,,,,,,,,,,,,FALSE,6/5/2025,18:53.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:18:53Z,3,4,motorcycle-car,10,Thursday,stationary-conflict,No,No,Turning car vs stopped motorcycle (different lanes)
20:00.2,1006,14330531,14330574,7,1,1_7,31.265625,-28.25,31.265625,-28.140625,-0.010002136,-0.14001465,0.52254015,1.8701172,-0.6201172,0.7961915,5.4492188,5.4335938,9.671875,3.1191406,9.75,3.1308594,0.109375,1.9404503,6.4179688,0.105974406,0.003177102,0.18789247,0.109375,0,0.17282136,1.3741564,0.30449927,0.72,0.20611593,3,,,,,,,,,,,,,FALSE,6/5/2025,19:50.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:19:50Z,1,7,pedestrian-truck,11,Thursday,stationary-conflict,No,Yes,Pedestrian disappears into the stationary Truck
51:28.8,1001,14407323,14407531,4,1,1_4,35.59375,6.3085938,35.6875,12.4921875,1.1699219,4.6992188,4.621542,1.0195312,-1.1201172,1.5331155,0.9458008,5.0976562,4.0585938,1.8896484,0.5097656,0.5097656,6.184304,5.821279,1.7419434,0.066031806,1.1286126,0.004812574,0.5991738,0.96,0.23333213,0.5991741,0.38305435,0.96,0.6826121,3,,,,,,,,,,,,,FALSE,6/5/2025,51:18.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T09:51:18Z,1,4,pedestrian-car,12,Thursday,crossing,No,No,Pedestrian Crossing at a safe distance from oncoming car -  no risk
06:03.7,1005,14421726,14422084,4,1,1_4,-3.9707031,-11.2734375,-2.4003906,-12.578125,2.8398438,1.0898438,3.229647,0.08001709,0.75,0.5897815,0.3491211,1.9013672,4.0195312,1.8603516,0.52978516,0.5,2.0415902,2.780672,1.727417,1.4868249,0.53906065,0.1806747,,,,2.4424188,0.26904982,1.2,0.20403801,2,3.229647,2.9054644,0.3241825,3.241825,3.241825,0.2,2,0.50415814,2.38E-07,2.6516695,0.6276723,serious,TRUE,6/5/2025,05:53.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T10:05:53Z,1,4,pedestrian-car,13,Thursday,crossing,Yes,No,Car passes very close to crossing pedestrian 
06:08.8,1005,14421901,14422130,4,1,1_4,-3.5507812,-11.5,-0.9301758,-12.421875,4.3085938,1.3603516,4.6746407,0.36010742,0.16003418,0.3863464,0.31396484,0.5390625,3.9902344,1.8896484,0.45996094,0.5498047,2.7780256,4.1269007,1.7224121,1.644229,0.45313177,0.22212245,,,,,,,,1,4.6746407,4.393917,0.28072357,2.3046474,3.0881066,0.6,6,0.7947359,8.79E-06,37.75098,3.7634134,serious,TRUE,6/5/2025,05:58.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T10:05:58Z,1,4,pedestrian-car,13,Thursday,crossing,Yes,No,Car passes very close to crossing pedestrian (Missclassification of interaction type happened because a sudden yaw change in moving car)
27:32.6,1002,14442177,14442341,4,2,2_4,28.375,13.65625,27.84375,22.625,-0.5,8.296875,7.848589,-0.010002136,-0.010002136,0.007649887,1.4951172,4.03125,4.578125,2.109375,1.6601562,0.79003906,8.98447,8.321317,2.2844238,0,1.1657377,0,0.9960086,0.96,0.003321376,1.0011119,0.3148138,1.2,0.47630277,3,,,,,,,,,,,,,FALSE,6/5/2025,27:22.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T10:27:22Z,2,4,cyclist-car,13,Thursday,stationary-conflict,No,No,Turning car vs stopped bicycle (different lanes)
18:52.7,1002,14495062,14494351,4,3,3_4,29.484375,15.3671875,28.25,22.734375,-1.1796875,7.1015625,7.3932548,-0.010002136,-0.020004272,0.012331652,1.5302734,4.0273438,3.7792969,1.8398438,1.8095703,0.85009766,7.4698815,7.216985,2.0697021,0.024000403,1.0713116,0.001821957,0.5420699,0.96,0.3304875,0.5420716,0.39611715,0.96,0.5834228,3,,,,,,,,,,,,,FALSE,6/5/2025,18:42.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T11:18:42Z,3,4,motorcycle-car,14,Thursday,stationary-conflict,No,No,Turning car vs stopped motorcycle (different lanes)
27:03.3,1005,14502991,14502946,4,1,1_4,-4.6210938,-11.453125,-0.049987793,-12.046875,3.5898438,1.3203125,4.285514,-0.6801758,0.52978516,0.6302903,0.33007812,3.140625,4.5703125,2.0292969,0.60009766,0.52978516,4.6095066,4.34258,1.932373,1.4159577,1.1267128,0.103336394,,,,1.6384944,0.25953242,1.2,0.30737463,2,4.285514,4.4856153,-0.20010138,2.8063908,3.9785612,0.6,6,0.8963865,9.83E-07,2.916814,0.7206887,serious,TRUE,6/5/2025,26:53.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T11:26:53Z,1,4,pedestrian-car,14,Thursday,crossing,No,No,Pedestrian stops to let the car pass and then crosses the road
37:00.8,1002,14511846,14511803,4,1,1_4,27.3125,16.046875,31.15625,17.515625,2.6894531,2.640625,3.779724,-0.7402344,0.72998047,0.916553,1.0068359,3.1074219,4.71875,2,0.5,0.5600586,4.1148076,3.9259799,1.9447021,0.58754337,1.0985072,0.04374206,0.6613955,0.96,0.13293545,0.8677166,0.32779366,1.2,0.3509758,3,3.779724,3.9527378,-0.17301393,0.11379719,0.11379719,0.5,5,0.8009937,0,1.5824091,0.99365795,low,TRUE,6/5/2025,36:50.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T11:36:50Z,1,4,pedestrian-car,14,Thursday,crossing,No,No,Pedestiran lets the car pass
41:22.2,1002,14516524,14516617,4,3,3_4,29.203125,17.625,30.625,26.75,-0.010002136,5.28125,5.386514,-1.6396484,-3.3398438,4.0584216,1.3789062,4.3320312,3.8203125,1.8300781,2.0507812,0.8798828,9.235115,8.773767,2.1452637,0.2977475,1.1079301,0.022019252,0.86064345,0.96,0.122268185,0.8606446,0.5172797,0.96,0.9262228,3,,,,,,,,,,,,,FALSE,6/5/2025,41:12.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T11:41:12Z,3,4,motorcycle-car,14,Thursday,head-on,No,No,Turning car vs stopping motorcycle at signal (different lanes)
08:21.4,1001,14540563,14540790,4,1,1_4,35.90625,5.140625,39.46875,4.828125,0.20996094,1.4003906,0.6511667,-0.6201172,0.7998047,0.93335676,0.88916016,1.7353516,3.9101562,1.8398438,0.5,0.64990234,3.57618,1.0245649,1.7249756,,,,,,,,,,,0,0.6511667,0.14273718,0.5084295,2.5421474,3.7180593,0.3,3,0.55979705,0,4.8772926,2.5624146,serious,TRUE,6/5/2025,08:11.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T12:08:11Z,1,4,pedestrian-car,15,Thursday,crossing,No,No,Car stops to let the pedestrian cross
08:48.6,1003,14540478,14540967,4,1,1_4,14.2734375,15.1796875,9.53125,13.4921875,-3.3496094,-0.10998535,3.3911815,1.1699219,1,1.5969558,2.7519531,0.80908203,3.9394531,1.8798828,0.5751953,0.5097656,5.033488,4.6538405,1.7260742,0.50774115,1.1698093,0.03596129,0.7413089,0.96,0.120390706,0.76843584,0.41279876,1.2,0.5239363,3,,,,,,,,,,,,,FALSE,6/5/2025,08:38.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T12:08:38Z,1,4,pedestrian-car,15,Thursday,crossing,No,No,Car passes at safe distance from pedestrian
28:00.6,1007,14559612,14559491,4,2,2_4,39.15625,-12.296875,39.8125,-8.578125,-3.6699219,4.5390625,6.532518,-0.4399414,0.41992188,0.14953981,2.2421875,2.1425781,4.5390625,1.9599609,1.4902344,0.6801758,3.7762105,5.23451,2.1673584,,,,,,,,,,,0,6.532518,5.5511646,0.9813533,4.9067664,5.3978167,0.3,3,0.6629356,1.28E-05,36.473827,4.1935744,critical,TRUE,6/5/2025,27:50.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T12:27:50Z,2,4,cyclist-car,15,Thursday,rear-end,No,No,Car turning right stops to let bicycle turn left
42:57.1,1002,14574193,14573944,4,2,2_4,28.15625,14.453125,27.75,22.140625,0.20996094,7.7617188,7.7994432,-0.010002136,-0.020004272,0.03215616,1.4091797,4.2695312,4.2109375,1.8896484,1.5703125,0.6801758,7.698227,7.7848315,2.0877686,0.62330395,0.97787416,0.05070421,0.6544537,0.96,0.26900196,0.65445393,0.36272028,0.96,0.5762687,3,,,,,,,,,,,,,FALSE,6/5/2025,42:47.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T12:42:47Z,2,4,cyclist-car,15,Thursday,stationary-conflict,No,No,Turning car vs stopped bicycle (different lanes)
17:44.3,1005,14615629,14616091,6,3,3_6,-6.859375,-12.796875,0.6098633,-6.4492188,0.010002136,0,0.006625531,-8.328125,-5.7617188,8.92401,0.31079102,3.7929688,5.0585938,2.1699219,0.8598633,0.6699219,9.8021555,10.135175,2.1895752,0.97599596,0.9353642,0.082036905,0.9762856,0.96,0.02403498,0.9762855,0.35774666,0.96,0.7399643,3,,,,,,,,,,,,,FALSE,6/5/2025,17:34.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:17:34Z,3,6,motorcycle-van,16,Thursday,stationary-conflict,No,No,Turning motorcycle vs stopped van (different lanes)
20:37.8,1001,14621058,14620432,4,1,1_4,36.5625,6.5117188,36.34375,11.3671875,0.6899414,2.8808594,3.1792853,0.6098633,-1.6601562,1.6602865,0.72021484,5.2148438,4.5117188,2.0390625,0.45996094,0.64990234,4.860394,4.541722,1.9151611,0.30432734,1.1452543,0.021923797,0.5774973,0.96,0.19188897,0.6720618,0.39101577,1.2,0.48433223,3,3.1792853,3.2244396,-0.045154333,0,0,0.2,2,0.625048,1.91E-06,1.371368,0.8951442,none,TRUE,6/5/2025,20:27.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:20:27Z,1,4,pedestrian-car,16,Thursday,crossing,No,No,Car and pedestrian pass each other at a safe distance
25:25.5,1002,14631536,14631302,4,1,1_4,27.84375,25.609375,23.421875,23.5625,-1.6699219,-2.9101562,3.617792,0.52001953,-0.17004395,0.72100735,4.203125,5.3046875,4.2304688,1.9404297,0.64990234,0.89501953,4.872646,3.507714,1.9289551,,,,,,,,,,,0,3.617792,0.10291159,3.5148802,4.3936005,3.374805,0.9,9,0.80920136,0,5.258018,1.0105882,serious,TRUE,6/5/2025,25:15.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:25:15Z,1,4,pedestrian-car,16,Thursday,crossing,No,No,Car stopped at pedestrian crossing
25:27.7,1003,14627668,14631800,4,5,4_5,11.6328125,15.078125,13.171875,17.375,-0.8701172,0.70996094,1.070675,-1.5898438,-1.7695312,2.4817803,2.7265625,3.9355469,4.1992188,1.9697266,0.72509766,0.5800781,2.7648413,2.5818381,1.8685303,0.83776426,1.1467862,0.060288396,0.85221934,0.96,0.03815457,0.9573598,0.38996434,1.2,0.27458858,3,,,,,,,,,,,,,FALSE,6/5/2025,25:17.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:25:17Z,4,5,car-escooter,16,Thursday,,,,
28:55.7,1001,14640454,14640898,4,1,1_4,38.84375,14.84375,37.46875,13.921875,-0.9399414,-3.1308594,1.8609039,0.27001953,-1.0800781,0.93298656,4.3789062,4.5234375,2.34375,1.9697266,0.8701172,0.7001953,1.655439,2.3811152,1.4709473,0.7157955,0.48335433,0.093004115,0.74934703,0.72,0.059683356,0.7493483,0.5350481,0.72,0.4444225,3,,,,,,,,,,,,,FALSE,6/5/2025,28:45.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:28:45Z,1,4,pedestrian-car,16,Thursday,,,,
28:56.0,1001,14640454,14640691,4,1,1_4,37.6875,14.671875,36.28125,13.6171875,-0.6899414,-2.9003906,1.8748571,0.54003906,-0.48999023,1.0924844,0.08984375,5.4570312,2.34375,1.9697266,0.77001953,0.71484375,1.7578125,2.7060823,1.449585,0.773214,0.42195204,0.10898794,0.8222486,0.48,0.04810099,0.8570775,0.5126579,0.72,0.48393992,3,,,,,,,,,,,,,FALSE,6/5/2025,28:46.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:28:46Z,1,4,pedestrian-car,16,Thursday,,,,
28:56.9,1001,14640454,14640559,4,1,1_4,37.875,13.3125,37.65625,8.859375,-0.66015625,-2.1699219,1.7966129,-0.29003906,1.4599609,1.3121198,4.8320312,1.9960938,2.34375,1.9697266,0.52978516,0.6801758,4.4584947,3.6487033,1.3808594,,,,0.24548225,1.2,0.27530113,0.2454828,0.62773526,1.2,0.62465996,2,1.7966129,2.294563,-0.4979502,2.8926942,3.2127972,1.1,11,0.9857995,9.54E-07,1.5472903,1.0111619,serious,TRUE,6/5/2025,28:46.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:28:46Z,1,4,pedestrian-car,16,Thursday,,,,
28:57.1,1001,14640454,14641033,4,1,1_4,38.46875,13.046875,38.125,11.8203125,-0.20996094,-1.9902344,1.5702357,0.8901367,-1.0800781,1.2374009,5.0195312,5.1171875,2.34375,1.9697266,0.78027344,0.7597656,1.2738209,1.4277953,1.4633789,0.725925,0.7959483,0.068414375,0.7261664,0.72,0.03909783,0.8109073,0.5582704,0.48,0.32314697,3,1.5702357,2.294563,-0.7243273,2.5392783,2.8436713,0.9,9,0.8362504,0,0.213482,0.7321448,moderate,TRUE,6/5/2025,28:47.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:28:47Z,1,4,pedestrian-car,16,Thursday,,,,
28:58.1,1001,14640454,14638704,4,1,1_4,38.125,10.25,38.25,7.328125,-0.05999756,-2.3398438,2.294563,-0.47998047,0.89990234,1.1277968,5.0117188,1.8310547,2.34375,1.9697266,0.5,0.6899414,2.9245477,3.2668548,1.3758545,0.251671,0.80141544,0.023606801,0.33591062,0.96,0.21694836,0.33591002,0.6074281,0.96,0.60746306,3,,,,,,,,,,,,,FALSE,6/5/2025,28:48.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:28:48Z,1,4,pedestrian-car,16,Thursday,,,,
29:02.4,1001,14640454,14641134,4,1,1_4,40.3125,6.1914062,40.125,5.7382812,0.22998047,-1.2802734,1.3227473,0.45996094,-0.72021484,1.2447655,4.890625,4.9023438,2.34375,1.9697266,0.85009766,1.1601562,0.4903861,0.60543925,1.5809326,0.001326023,0.65604734,0.000142232,0.054484136,0.72,0.05724524,0.054483224,0.7714778,0.72,0.16293591,3,,,,,,,,,,,,,FALSE,6/5/2025,28:52.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:28:52Z,1,4,pedestrian-car,16,Thursday,,,,
34:40.6,1007,14651099,14651428,4,5,4_5,29.890625,-14.6171875,32.0625,-14.546875,1.6796875,-2.5292969,2.244691,-1.5097656,-1.1298828,1.660999,5.2695312,3.4472656,4.1796875,1.9296875,0.5600586,0.4951172,2.173013,3.4829543,1.7911377,0.9370237,0.38925037,0.13849612,0.98051584,0.48,0.006786254,1.0850612,0.35356554,0.72,0.4295765,3,2.244691,0.016169304,2.2285216,1.6026589,2.6586676,1.6,16,0.5010221,0,0.9816188,0.4107077,moderate,TRUE,6/5/2025,34:30.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:34:30Z,4,5,car-escooter,16,Thursday,,,,
43:18.4,1002,14661402,14663512,4,5,4_5,31.25,31.625,26.328125,28.203125,-1.9804688,-3.2402344,3.633113,2.390625,0.5,2.6095386,4.1640625,0.5234375,4.609375,2.0800781,0.77490234,0.19995117,5.9945045,5.7528963,1.9160767,0.5999814,1.0857592,0.045076337,0.74498874,0.96,0.14670534,1.1143758,0.3878329,1.2,0.6084989,3,,,,,,,,,,,,,FALSE,6/5/2025,43:08.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:43:08Z,4,5,car-escooter,16,Thursday,,,,
05:03.8,1006,14692129,14691337,6,5,5_6,29.03125,-28.484375,26.828125,-24.625,0,0,0,3.1308594,-3.640625,4.7567625,5.4101562,5.734375,5.84375,2.2109375,0.66015625,0.6098633,4.4439325,4.801711,2.3311768,0.84603345,0.8565304,0.07575483,0.8813486,0.96,0.056972966,0.88134885,0.39021748,0.96,0.5735852,3,,,,,,,,,,,,,FALSE,6/5/2025,04:53.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:04:53Z,5,6,escooter-van,17,Thursday,,,,
05:06.9,1007,14691107,14692104,4,5,4_5,47.4375,-19.609375,51.46875,-24.125,-0.6801758,0.6201172,0.413591,-4.0585938,5.71875,5.2612267,2.4082031,2.3554688,4.3085938,2.0195312,0.4399414,0.6801758,6.053251,6.116352,1.8620605,0.8662346,0.9794728,0.070380494,0.87440443,0.96,0.07681867,0.87440354,0.44489083,0.96,0.83299255,3,,,,,,,,,,,,,FALSE,6/5/2025,04:56.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:04:56Z,4,5,car-escooter,17,Thursday,,,,
16:04.8,1002,14706595,14707451,4,1,1_4,28.546875,18.53125,30.4375,19.140625,0.5,0.9399414,1.3517041,-1.3203125,0.099975586,1.242486,1.2548828,2.7988281,3.9199219,1.8798828,0.5800781,0.66015625,1.986404,2.0047643,1.7600098,0.23883443,0.9817671,0.019371256,0.24349679,0.96,0.15166107,0.49513534,0.42466274,1.2,0.232186,3,1.3517041,1.3382136,0.013490558,0.13490558,0.13490558,0.2,2,0.5872962,0,1.1404991,0.7696193,low,TRUE,6/5/2025,15:54.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:15:54Z,1,4,pedestrian-car,17,Thursday,,,,
01:17.1,1005,14765130,14765576,4,1,1_4,1.3603516,-6.71875,-0.6098633,-6.0390625,-1.7802734,-0.97021484,1.7236756,0.16003418,-0.97998047,0.8244253,3.6210938,4.875,4.4804688,2.0039062,0.4099121,0.35009766,2.0841596,1.9403322,1.8110962,0.6697626,1.1537448,0.047966063,0.67888093,0.96,0.062307768,0.75792927,0.36097088,1.2,0.19101912,3,1.7236756,1.8605881,-0.13691247,0.7360929,0.78852206,0.5,5,0.68826765,8.94E-08,1.6430129,0.9589969,low,TRUE,6/5/2025,01:07.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T15:01:07Z,1,4,pedestrian-car,18,Thursday,,,,
36:28.3,1002,14809308,14809200,4,1,1_4,28.375,25.734375,24.84375,25.421875,-0.9501953,-1.7802734,1.1033394,-0.090026855,-0.9902344,1.1879284,4.203125,4.8710938,4.0585938,1.9599609,0.54003906,0.72998047,3.5450504,1.1679262,1.8221436,,,,,,,,,,,0,1.1033394,0.38482338,0.71851605,2.3950536,3.3563716,0.4,4,0.56260186,0,7.6727123,4.4432974,serious,TRUE,6/5/2025,36:18.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T15:36:18Z,1,4,pedestrian-car,18,Thursday,,,,
00:49.4,1001,14835032,14834638,4,1,1_4,36.21875,6.078125,35.90625,11.2265625,0.16003418,3.140625,3.2209454,0.95996094,-1.5498047,1.9326254,0.86376953,5.71875,4.46875,2.0390625,0.4699707,0.6699219,5.1579127,4.758152,1.9119263,0.557488,1.1750906,0.03934151,0.79009354,0.96,0.09987667,0.7900941,0.38240108,0.96,0.5569967,3,,,,,,,,,,,,,FALSE,6/5/2025,00:39.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T16:00:39Z,1,4,pedestrian-car,19,Thursday,,,,
27:38.2,1007,14861337,14862171,4,3,3_4,36.0625,-14.2890625,39.09375,-14.78125,-1.0498047,1.6396484,1.7550824,-3.6796875,2.8496094,5.001918,2.1660156,3.2402344,4.0195312,1.9003906,0.97998047,0.6298828,3.0709486,2.894873,1.8824463,0.81982815,1.1253461,0.059888396,0.83944535,0.96,0.046478536,0.96782106,0.403905,1.2,0.21259157,3,,,,,,,,,,,,,FALSE,6/5/2025,27:28.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T16:27:28Z,3,4,motorcycle-car,19,Thursday,,,,
42:08.2,1005,14877156,14877160,4,1,1_4,-4.0507812,-11.109375,-2.2402344,-6.5898438,4.28125,1.4101562,4.7702913,-0.08001709,-0.8798828,0.6523476,0.33740234,4.625,4.328125,1.9296875,0.4699707,0.5600586,4.8687005,4.925945,1.8219604,,,,,,,,,,,0,4.7702913,3.543106,1.2271852,2.4543705,3.2532978,0.6,6,0.6582036,2.38E-07,4.5964274,0.33699372,serious,TRUE,6/5/2025,41:58.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T16:41:58Z,1,4,pedestrian-car,19,Thursday,,,,
05:52.9,1005,14894760,14895761,4,1,1_4,-11.6015625,-11.5234375,-17.015625,-14.78125,-5.8710938,-2.109375,6.5766897,-0.05999756,1.1503906,1.1466893,3.4746094,2.296875,3.7792969,1.8798828,0.26000977,0.64990234,6.318656,6.6629505,1.642273,0.1925389,0.8993241,0.016651211,0.20877263,0.96,0.52719086,0.20877221,0.35593987,0.96,0.726003,3,,,,,,,,,,,,,FALSE,6/5/2025,05:42.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T17:05:42Z,1,4,pedestrian-car,20,Thursday,,,,
06:56.8,1004,14951359,14950420,6,5,5_6,2.5996094,13.15625,6.1289062,10.328125,2.1992188,-2.140625,2.7495928,-0.05999756,-0.11999512,0.2080696,5.5117188,4.203125,5.1992188,2.2207031,0.6098633,0.64990234,4.522635,3.031007,2.1699219,,,,0.91226035,1.2,0.02659395,0.9122598,0.31504458,1.2,0.2604279,2,2.7495928,1.6050482,1.1445446,5.722723,7.587825,0.3,3,0.99540365,4.77E-07,3.4033678,1.5119474,critical,TRUE,6/5/2025,06:46.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T18:06:46Z,5,6,escooter-van,21,Thursday,,,,
34:15.9,1006,15314480,15313409,4,1,1_4,22.34375,-17.671875,21.609375,-18.3125,0.8198242,-0.60009766,0.28297356,-0.099975586,1.0703125,1.0895778,5.4375,1.6621094,4.9492188,2.1699219,0.44995117,0.54003906,0.97452915,1.906909,2.0272827,0.9523025,0.26117387,0.1766082,0.97452915,0,0.004857062,1.1868746,0.36451817,0.48,0.2817985,3,,,,,,,,,,,,,FALSE,6/6/2025,34:05.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T05:34:05Z,1,4,pedestrian-car,8,Friday,,,,
52:37.2,1007,15329426,15329518,4,5,4_5,47.53125,-17.796875,43.28125,-13.7734375,-3.9902344,4.890625,3.6830401,-0.02999878,0.040008545,0.03116559,2.2558594,2.2089844,4.2890625,1.9404297,0.6098633,0.72998047,5.852397,6.2619443,1.892334,0.7475903,0.87347233,0.06601671,0.77572167,0.96,0.14044182,1.8661677,0.32580492,1.2,0.5564106,3,,,,,,,,,,,,,FALSE,6/6/2025,52:27.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T05:52:27Z,4,5,car-escooter,8,Friday,,,,
35:07.9,1001,15374086,15374604,4,5,4_5,34.96875,4.921875,37.59375,8.25,0.15002441,1.5800781,1.8899031,-1.4404297,2.7207031,3.1605885,1.5703125,1.8349609,4.0585938,1.8847656,0.42993164,0.5600586,4.2387547,1.9571842,1.7333374,,,,,,,,,,,0,1.8899031,1.8935722,-0.003669143,2.6554804,3.526345,0.5,5,0.78546524,3.81E-06,1.3592331,4.4467387,serious,TRUE,6/6/2025,34:57.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T06:34:57Z,4,5,car-escooter,9,Friday,,,,
